1.30,187,203
1.31,186,199
1.32,186,199
1.33,186,199
1.34,186,199
1.35,186,199
1.36,186,199
1.37,186,198
1.38,186,198
1.39,186,197
1.40,185,195
1.41,184,193
1.42,183,191
1.43,183,190
1.44,180,184
1.45,180,183
