0.0,0.0
1.0,0.208401909445
2.0,0.0563444490252
3.0,0.421987507489
4.0,1.56818789242
5.0,3.9191994003
6.0,3.72747657921
7.0,3.23125955884
8.0,4.02308195056
9.0,2.84646200534
10.0,0.556631197003
11.0,1.68513443591
12.0,1.17292553126
13.0,2.69411646498
14.0,1.30807215001
15.0,-2.60186662375
16.0,-2.21983999449
17.0,-2.01068017965
18.0,0.149889320696
19.0,0.859381696495
20.0,1.27705253823
21.0,2.06900553537
22.0,1.57328467195
23.0,1.6779359466
24.0,-0.147120570305
25.0,0.553732841666
26.0,-0.533462437343
27.0,-1.13533540541
28.0,-0.190681766213
29.0,1.04528406026
30.0,-0.314400041877
31.0,2.39079130333
32.0,1.59207945796
33.0,2.71935096752
34.0,4.00360666165
35.0,4.30609381166
36.0,4.53852765678
37.0,6.96475244676
38.0,8.16648354835
39.0,8.76784157015
40.0,17.5932519868
41.0,16.5846755107
42.0,18.1543032453
43.0,18.4162707108
44.0,17.1269659996
45.0,16.2596732091
46.0,15.8463422628
47.0,16.7725308279
48.0,17.2949986878
49.0,18.6414511978
50.0,17.5384710822
51.0,18.8696037144
52.0,18.1920655916
53.0,17.7885240683
54.0,20.1282384159
55.0,20.2282731713
56.0,20.0401077191
57.0,19.7562334615
58.0,19.2366896103
59.0,21.3418760042
60.0,23.2002583917
61.0,24.1681092558
62.0,24.4167636949
63.0,25.8242080876
64.0,25.719297264
65.0,26.3303352619
66.0,26.8728582053
67.0,26.9929396149
68.0,29.2183088031
69.0,31.5878956106
70.0,33.3748234967
71.0,30.7920744324
72.0,33.2705887559
73.0,34.2187985736
74.0,33.6105302435
75.0,33.5775981518
76.0,35.1143412651
77.0,36.7004019999
78.0,37.8547100753
79.0,38.0448695624
80.0,38.0932108293
81.0,39.2164873357
82.0,39.0930738297
83.0,37.8806860354
84.0,37.0391389255
85.0,36.8506139906
86.0,37.2995113177
87.0,40.35550698
88.0,38.5062699765
89.0,39.1505027357
90.0,39.026754865
91.0,39.4329861575
92.0,41.2607836702
93.0,42.9366621936
94.0,42.7244454604
95.0,41.9716539693
96.0,40.1317394093
97.0,40.0355300387
98.0,41.7189520149
99.0,41.3610981886
100.0,42.3113595738
101.0,43.2672814658
102.0,43.803560895
103.0,45.2670172839
104.0,45.1136051367
105.0,43.993876577
106.0,42.4110339292
107.0,43.6623117382
108.0,54.6230093555
109.0,54.2031990219
110.0,55.3294864173
111.0,54.264234602
112.0,56.6540614474
113.0,57.5534067395
114.0,56.8421288539
115.0,55.9867559093
116.0,57.4470370819
117.0,55.8488085817
118.0,54.9833962729
119.0,54.9918316107
120.0,55.2656182715
121.0,55.2861253041
122.0,55.8088427256
123.0,55.3176140241
124.0,55.1538829079
125.0,56.8618292096
126.0,57.7338264967
127.0,57.1267428134
128.0,59.4415063513
129.0,56.7539154828
130.0,56.867781827
131.0,57.7698374819
132.0,59.0825650535
133.0,59.2333940468
134.0,58.7140362043
135.0,59.5047506903
136.0,59.2435845971
137.0,59.884448125
138.0,56.0280245152
139.0,56.5430576161
140.0,55.4756668616
141.0,56.7459247163
142.0,57.7554644203
143.0,58.7393877168
144.0,58.1932827211
145.0,58.7793460441
146.0,58.3173835008
147.0,58.6075357551
148.0,58.4246289689
149.0,57.2483112047
150.0,59.9173076395
151.0,60.8944146079
152.0,58.1179534658
153.0,59.3243490119
154.0,57.4422096654
155.0,57.1288981001
156.0,56.343406597
157.0,55.6217882145
158.0,55.9468584361
159.0,55.5075092877
160.0,53.5521078029
161.0,53.544102343
162.0,54.0366760067
163.0,56.4256030253
164.0,55.8661173591
165.0,54.2606064821
166.0,53.7470745596
167.0,54.6288419318
168.0,53.4356937571
169.0,62.5286186735
170.0,63.2767379676
171.0,63.2617167874
172.0,63.5614619379
173.0,62.7124008411
174.0,61.5971228158
175.0,61.1596975191
176.0,60.9518307688
177.0,60.5006099798
178.0,61.0827473473
179.0,61.8214587797
180.0,62.5613688228
181.0,63.208385145
182.0,62.0125705871
183.0,60.5013871222
184.0,61.5837041811
185.0,61.6007901262
186.0,61.7653038628
187.0,60.1995471784
188.0,59.9140798215
189.0,59.0532609758
190.0,57.8864315351
191.0,57.0362095163
192.0,55.0190606595
193.0,55.1342376883
194.0,56.7082479485
195.0,55.7527256754
196.0,55.8805984525
197.0,54.4062483922
198.0,55.3129692975
199.0,57.8288848929
200.0,56.1635243837
201.0,55.8562785342
202.0,57.7785319363
203.0,58.2750583404
204.0,58.4301944857
205.0,55.6716204874
206.0,55.4686070772
207.0,56.7080298087
208.0,58.6466859925
209.0,59.5123997269
210.0,58.729712861
211.0,57.8027241276
212.0,55.3468616342
213.0,53.8948319766
214.0,55.4099915425
215.0,55.2553723213
216.0,53.4479169964
217.0,55.2287981036
218.0,52.9705533254
219.0,54.6724835944
220.0,54.2364004542
221.0,54.6945941575
222.0,55.6119569651
223.0,55.9661152006
224.0,57.6827263508
225.0,57.7042298744
226.0,57.262986526
227.0,56.3694937295
228.0,54.4189145289
229.0,53.4809858379
230.0,54.8069777212
231.0,55.9212548152
232.0,57.7999524519
233.0,61.4825492983
234.0,62.4455785153
235.0,63.1220207175
236.0,61.3468522501
237.0,61.019090284
238.0,63.9834392989
239.0,64.698521787
240.0,64.5122298509
241.0,64.9300565895
242.0,62.3708701573
243.0,61.2446075999
244.0,59.4768487771
245.0,56.5905467572
246.0,57.6284764116
247.0,58.9321045586
248.0,58.6936602792
249.0,59.161239851
250.0,57.8014517597
251.0,58.4128666367
252.0,59.4430783871
253.0,61.5150495688
254.0,63.6219447958
255.0,64.2800971428
256.0,64.1085713678
257.0,62.9933027837
258.0,62.1757195494
259.0,63.0085785045
260.0,63.7720850885
261.0,63.7972610861
262.0,66.0436457903
263.0,66.9193544333
264.0,66.9414173362
265.0,66.6833941279
266.0,66.7878607519
267.0,65.5064822306
268.0,64.1837600755
269.0,64.6529474774
270.0,63.8633626973
271.0,63.4974177053
272.0,65.1451787454
273.0,64.8845597296
274.0,66.657765575
275.0,66.6464140388
276.0,68.6942198493
277.0,69.3210673527
278.0,66.9473132885
279.0,68.6191577245
280.0,68.3394408908
281.0,65.6875264058
282.0,65.8408369597
283.0,66.0506197007
284.0,64.3079545815
285.0,63.4881729144
286.0,64.2270256369
287.0,66.1335707109
288.0,67.673613899
289.0,69.3242697389
290.0,70.8371219705
291.0,67.4828232572
292.0,66.5017446287
293.0,66.7544942362
294.0,63.1251120015
295.0,73.4002888471
296.0,74.6037055716
297.0,73.5570164702
298.0,73.0436101931
299.0,71.775517413
300.0,71.7513526479
301.0,71.6967331137
302.0,71.6868840231
303.0,70.3075471655
304.0,70.8305948144
305.0,70.3704436547
306.0,71.653640368
307.0,72.0762464754
308.0,70.0728179858
309.0,68.1251261875
310.0,68.219440769
311.0,67.5644778343
312.0,68.1987167163
313.0,69.2871430932
314.0,69.313653123
315.0,67.038443047
316.0,65.4251716662
317.0,66.1979168021
318.0,64.7801103714
319.0,66.2773427178
320.0,66.1549458018
321.0,66.8566665237
322.0,65.6631746363
323.0,65.5282557942
324.0,61.530616529
325.0,61.2495331962
326.0,62.0251216981
327.0,60.8144229437
328.0,59.6770184936
329.0,59.605078415
330.0,59.6926848499
331.0,58.6016585289
332.0,59.5139450128
333.0,57.2924157198
334.0,58.7970274744
335.0,56.9024027759
336.0,55.7910957602
337.0,57.5889867727
338.0,56.2463059925
339.0,54.0144070141
340.0,54.1168211033
341.0,52.8754011634
342.0,51.367941003
343.0,50.4211344392
344.0,49.417000266
345.0,48.1007512191
346.0,46.7120485931
347.0,48.8883936209
348.0,47.9807953993
349.0,49.2921049676
350.0,47.3952583614
351.0,48.1299432226
352.0,46.4416787465
353.0,45.8225392307
354.0,46.6809331784
355.0,54.8724274729
356.0,52.2199356451
357.0,51.4742937513
358.0,51.2614863374
359.0,52.0355578745
360.0,50.6878337218
361.0,60.3164522296
362.0,60.4008998573
363.0,58.174576161
364.0,58.0305620881
365.0,56.9125398258
366.0,57.5036227082
367.0,57.354685211
368.0,57.129974872
369.0,53.8702273703
370.0,53.7234062971
371.0,53.2230916934
372.0,51.9489841155
373.0,51.2599079219
374.0,49.5537873907
375.0,49.7891067817
376.0,59.6576631474
377.0,60.4639688482
378.0,59.7622943022
379.0,62.0300964045
380.0,63.1835320048
381.0,61.90350887
382.0,61.7156054375
383.0,59.5158258835
384.0,59.3563371132
385.0,60.3182759065
386.0,62.0309804245
387.0,61.4662320813
388.0,59.0513411576
389.0,58.822016374
390.0,60.6595299331
391.0,60.8538083344
392.0,62.5752596048
393.0,63.6927234084
394.0,65.7988583879
395.0,66.6070517736
396.0,65.7100425434
397.0,66.3118925345
398.0,69.7372768903
399.0,69.038085347
400.0,66.5324253964
401.0,69.3725879698
402.0,69.9242692558
403.0,69.0782225654
404.0,68.2588402942
405.0,66.1796721431
406.0,67.1300263685
407.0,67.3233642854
408.0,66.468816134
409.0,65.8975562188
410.0,65.3198966671
411.0,66.7607666783
412.0,66.5144209186
413.0,68.3770994123
414.0,67.2460065311
415.0,66.419666056
416.0,65.768148365
417.0,65.0409203702
418.0,64.9182683517
419.0,66.3027858328
420.0,67.9362355643
421.0,66.4886722285
422.0,68.2142809316
423.0,68.3425356316
424.0,70.4872062583
425.0,70.2603782145
426.0,69.1301747012
427.0,70.1958219872
428.0,71.0373819404
429.0,70.4184708312
430.0,70.4481977466
431.0,70.6244793851
432.0,71.0445355231
433.0,68.7293734921
434.0,67.1019554124
435.0,67.1768062207
436.0,67.5277708472
437.0,66.8198735325
438.0,64.4433865046
439.0,66.256952291
440.0,65.8410496127
441.0,64.427988668
442.0,66.5808433357
443.0,68.109610248
444.0,69.5106711342
445.0,70.6375977408
446.0,79.9690186932
447.0,78.6543360492
448.0,78.6954624205
449.0,79.1752330116
450.0,80.0300038467
451.0,80.6718582358
452.0,79.3111783677
453.0,78.4945561825
454.0,78.0460636142
455.0,77.7819647489
456.0,76.6027147753
457.0,74.1409601231
458.0,82.6983187526
459.0,83.1133702885
460.0,83.0987431128
461.0,83.8815532321
462.0,81.333726336
463.0,80.7719196376
464.0,81.9741533319
465.0,79.3251904639
466.0,77.8634059306
467.0,75.6149444685
468.0,77.2500891516
469.0,77.2918068637
470.0,76.5169509494
471.0,76.7191974208
472.0,76.5973137766
473.0,77.8189386536
474.0,79.3974953759
475.0,80.6323436706
476.0,81.0955849014
477.0,82.1260942102
478.0,83.2231830865
479.0,84.7962135298
480.0,82.3168373862
481.0,82.7833790803
482.0,82.8891099361
483.0,83.1044254946
484.0,82.7680648856
485.0,82.6684109696
486.0,83.335808855
487.0,83.6044785557
488.0,83.7774490366
489.0,82.3289614418
490.0,80.6327195593
491.0,79.6230310171
492.0,77.2166463484
493.0,76.5193684532
494.0,75.3731865477
495.0,72.9479702063
496.0,70.3305615734
497.0,69.6961708802
498.0,68.9134007266
499.0,71.848212124
500.0,73.0141148285
501.0,71.9589282687
502.0,71.2846692026
503.0,69.9196650087
504.0,68.8560051773
505.0,68.3824564801
506.0,68.3160566159
507.0,67.4747653009
508.0,68.5846566911
509.0,69.4543881505
510.0,82.2288090589
511.0,80.4612148778
512.0,81.3741978529
513.0,80.8687235932
514.0,78.7005680966
515.0,78.2935412271
516.0,76.0754981486
517.0,76.0387959791
518.0,79.7340963165
519.0,81.4960587447
520.0,83.9538334375
521.0,85.5660624898
522.0,83.4759201
523.0,84.0341719196
524.0,84.2265247918
525.0,84.8128509408
526.0,83.4111992664
527.0,80.7349459884
528.0,83.5757961232
529.0,85.1856221519
530.0,85.6002270024
531.0,84.937383639
532.0,85.1838149273
533.0,83.5093526435
534.0,84.8050291834
535.0,85.0277433896
536.0,84.8246168882
537.0,84.2439728804
538.0,94.700309475
539.0,94.87833948
540.0,94.3349936612
541.0,95.6338770376
542.0,95.9173072919
543.0,95.7896657284
544.0,94.6263884874
545.0,96.270501942
546.0,98.0214129595
