0.0,0.0
1.0,0.297974911061
2.0,0.103880421896
3.0,0.00378002675761
4.0,0.497481554932
5.0,0.329814625178
6.0,0.175567626262
7.0,0.896803425952
8.0,0.43747864809
9.0,0.676418400178
10.0,0.0753238450322
11.0,-0.103764979393
12.0,0.347339285351
13.0,0.713770209274
14.0,0.443434164155
15.0,0.307324545118
16.0,0.331394457841
17.0,-0.046036531476
18.0,0.119629470042
19.0,0.787902657663
20.0,0.381330209598
21.0,-0.213129714268
22.0,-0.126656590594
23.0,-0.162393583919
24.0,0.378905395657
25.0,0.33079674194
26.0,0.315598827845
27.0,0.258336660965
28.0,-0.0388452105398
29.0,0.163063784668
30.0,-0.234160954674
31.0,0.115786086798
32.0,0.118298940648
33.0,0.269387957562
34.0,0.103558548426
35.0,-0.172499551924
36.0,0.367579456208
37.0,0.508144390884
38.0,0.870245344693
39.0,0.926382214033
40.0,1.70986447221
41.0,1.81711448672
42.0,1.50817304536
43.0,1.73872577444
44.0,1.8663155092
45.0,1.16997051715
46.0,1.13519924844
47.0,1.42925895479
48.0,1.66960846683
49.0,1.56777784433
50.0,1.20399057982
51.0,1.35137864461
52.0,1.00763026086
53.0,1.40503385958
54.0,1.3131535956
55.0,1.03570789456
56.0,0.865408118563
57.0,0.622141474643
58.0,0.453926280898
59.0,0.233011049757
60.0,0.119308492746
61.0,0.190999402517
62.0,0.370066124356
63.0,0.0369931419982
64.0,-0.248468239872
65.0,-0.377213992662
66.0,-0.358090314825
67.0,-0.328771503306
68.0,-0.941965961967
69.0,-0.430757756759
70.0,-0.697815962264
71.0,-0.152719303775
72.0,-0.558395808997
73.0,-0.847647304331
74.0,-0.923077790767
75.0,-0.989880324758
76.0,-1.22135382152
77.0,-1.00088526415
78.0,-1.54149549826
79.0,-1.22497817932
80.0,-1.47037007845
81.0,-1.09489018209
82.0,-1.21750456695
83.0,-1.63722153249
84.0,-1.50248712298
85.0,-0.833435820722
86.0,-0.849169915397
87.0,-0.815724434813
88.0,-0.935536660966
89.0,-1.19849513149
90.0,-1.42389306755
91.0,-1.82010792975
92.0,-2.24281743115
93.0,-2.22153602605
94.0,-1.73550859744
95.0,-1.57857990793
96.0,-1.4364435642
97.0,-1.3618629055
98.0,-1.62110474951
99.0,-1.56551079532
100.0,-1.69198510159
101.0,-1.41071842663
102.0,-1.04164940268
103.0,-0.665527041286
104.0,-0.55565328703
105.0,-0.242526465997
106.0,-0.441198594636
107.0,-0.470680046557
108.0,-0.533938063632
109.0,-0.804840072634
110.0,-1.11211773468
111.0,-1.37760650387
112.0,-1.51488825972
113.0,-2.09178022056
114.0,-1.47853412324
115.0,-1.41741927907
116.0,-1.40319613475
117.0,-1.21704425912
118.0,-1.26355632367
119.0,-1.11666806877
120.0,-0.971805149975
121.0,-0.75069004214
122.0,-1.42050472693
123.0,-1.10781954689
124.0,-1.06275130212
125.0,-0.875738651933
126.0,-0.737154020172
127.0,-0.658255204331
128.0,-0.232615915448
129.0,-0.344098579371
130.0,-0.191250349391
131.0,-0.27626640424
132.0,-0.278209260257
133.0,0.442195951517
134.0,0.971999058798
135.0,1.06044933122
136.0,1.32896816517
137.0,1.26289865019
138.0,0.694016724397
139.0,0.85335540123
140.0,0.763768744006
141.0,0.398441203609
142.0,-0.293018494458
143.0,0.127870166717
144.0,0.28857794369
145.0,0.443551343102
146.0,0.216818403447
147.0,0.215072175696
148.0,0.619412588874
149.0,51.3872335606
150.0,46.6054299273
151.0,41.9157611711
152.0,38.0014071104
153.0,34.085684365
154.0,30.6856842154
155.0,27.6391835599
156.0,25.2399413304
157.0,22.9519749139
158.0,20.5794188719
159.0,18.5644105872
160.0,16.763386844
161.0,15.1353491229
162.0,13.4041713401
163.0,12.3166556035
164.0,11.1902078744
165.0,10.1545260763
166.0,9.91655965342
167.0,8.88286978888
168.0,8.27948581265
169.0,7.09387112247
170.0,7.00022613631
171.0,6.12774034302
172.0,5.27927574596
173.0,4.7295213096
174.0,3.99935040356
175.0,3.22764313744
176.0,3.09048564373
177.0,2.96075223083
178.0,2.66783827854
179.0,2.28883860818
180.0,2.23894585798
181.0,1.83034571645
182.0,1.4103148687
183.0,1.50714721434
184.0,1.07119217868
185.0,0.663414224622
186.0,0.68685944515
187.0,0.473935115624
188.0,0.0674283518791
189.0,-0.0793716135893
190.0,-0.24724759512
191.0,-0.546424510447
192.0,-0.540879737768
193.0,-0.405310067393
194.0,-0.157522147387
195.0,-0.595308582051
196.0,-0.613252135344
197.0,-0.635894111424
198.0,-1.29796022907
199.0,-1.5933877719
200.0,-1.61722116879
201.0,-2.18092848361
202.0,-2.09492491724
203.0,-1.73098893806
204.0,-2.14093847835
205.0,-1.72087715973
206.0,-0.667323071866
207.0,-0.767496995307
208.0,-0.875126005322
209.0,-1.02346117804
210.0,-1.90783652662
211.0,-2.28735862969
212.0,-2.03573451453
213.0,-2.12862456241
214.0,-1.94646658832
215.0,-1.95795706958
216.0,-1.98473108983
217.0,-1.82841160522
218.0,-2.1638635819
219.0,-2.04540452545
220.0,-1.96280747413
221.0,-2.32776182432
222.0,-2.82340062591
223.0,-2.98238110716
224.0,-2.16862564752
225.0,-1.6956358104
226.0,-1.35164084983
227.0,-1.45228538118
228.0,-1.379573323
229.0,-1.43233469008
230.0,-1.1083988779
231.0,-0.953077189529
232.0,-1.52979825688
233.0,-1.2876398149
234.0,-1.01814965592
235.0,-1.18084528634
236.0,-1.40663063397
237.0,-1.23948058684
238.0,-1.41492210502
239.0,-1.32972845659
240.0,-1.32026120751
241.0,-1.48193046597
242.0,-1.83047615048
243.0,-1.16219058909
244.0,-1.39624106737
245.0,-1.32244217966
246.0,-1.36993232314
