10000,1,19,10,0.3,500,50,1,0.050,19,9.14039,0.960047,532.5,48.5265,0.0495909
10000,1,19,10,0.3,500,50,1,0.075,19,9.14039,0.960047,532.5,48.3682,0.0731132
10000,1,19,10,0.3,500,50,1,0.100,19,9.14039,0.960047,532.5,48.1631,0.0968745
10000,1,19,10,0.3,500,50,1,0.125,19,9.14039,0.960047,532.5,47.9939,0.120716
10000,1,19,10,0.3,500,50,1,0.150,19,9.14039,0.960047,532.5,47.9456,0.144145
10000,1,19,10,0.3,500,50,1,0.175,19,9.14039,0.960047,532.5,47.8609,0.167791
10000,1,19,10,0.3,500,50,1,0.200,19,9.14039,0.960047,532.5,47.8079,0.191332
